ID,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,pos x,pos y,ACUSADO,FECHA_y,AAAA_y,MM_y,DD_y,ROL,VICTIMA_y,SEXO,EDAD
2018-0135,14,Belgrano Av. y Peru,AVENIDA,1,-58.37471802,-34.61265002,PASAJEROS,12/18/2018,2018,12,18,PEATON,PEATON,MASCULINO,80
2018-0136,15,Rivadavia Av. 7013,AVENIDA,7,-58.46438789,-34.62913916,PASAJEROS,12/18/2018,2018,12,18,PEATON,PEATON,FEMENINO,70
2018-0137,20,Adolfo Alsina y Santiago del Estero,CALLE,1,-58.38481975,-34.61100424,PASAJEROS,12/18/2018,2018,12,18,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,29
2018-0138,9,Bermudez 1893,CALLE,10,-58.50751833,-34.62073702,PASAJEROS,12/21/2018,2018,12,21,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,79
2018-0139,6,Santander 1974,CALLE,7,-58.44682986,-34.63888084,MOTO,12/22/2018,2018,12,22,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,28
2018-0140,8,Julieta Lanteri 1400,CALLE,1,-58.3600465,-34.61381341,AUTO,12/22/2018,2018,12,22,CONDUCTOR,AUTO,MASCULINO,78
2018-0141,17,Maza y Av. Independencia,AVENIDA,5,-58.41509546,-34.62085945,MOTO,12/22/2018,2018,12,22,PEATON,PEATON,MASCULINO,75
2018-0142,13,"PAZ, GRAL. AV. 5172",GRAL PAZ,12,-58.50997604,-34.57251072,PASAJEROS,12/25/2018,2018,12,25,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,32
2018-0143,5,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,10,-58.48606475,-34.64047818,AUTO,12/29/2018,2018,12,29,CONDUCTOR,MOTO,MASCULINO,22
2019-0001,8,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,2,-58.38526125,-34.5780581,CARGAS,1/8/2019,2019,1,8,CONDUCTOR,MOTO,MASCULINO,25
2019-0002,4,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,7,-58.45463662,-34.65082149,CARGAS,1/9/2019,2019,1,9,CONDUCTOR,AUTO,MASCULINO,32
2019-0003,8,SAN MARTIN AV. Y TERRADA,AVENIDA,15,-58.49121672,-34.59718073,AUTO,1/12/2019,2019,1,12,CONDUCTOR,MOTO,MASCULINO,23
2019-0004,19,"PERON, EVA AV. Y MEDINA",AVENIDA,9,-58.47325712,-34.65284605,PASAJEROS,1/14/2019,2019,1,14,CONDUCTOR,AUTO,MASCULINO,71
2019-0005,12,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,10,-58.52108101,-34.63382309,CARGAS,1/19/2019,2019,1,19,CONDUCTOR,MOTO,MASCULINO,43
2019-0006,5,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,14,-58.41652702,-34.55509606,AUTO,1/23/2019,2019,1,23,PEATON,PEATON,FEMENINO,12
2019-0007,19,"MITRE, BARTOLOME Y YATAY",CALLE,5,-58.42891604,-34.6107166,AUTO,1/26/2019,2019,1,26,CONDUCTOR,MOTO,MASCULINO,35
2019-0008,22,"PAZ, GRAL. AV. 16080",GRAL PAZ,8,-58.47802293,-34.69156793,MULTIPLE,1/30/2019,2019,1,30,CONDUCTOR,MOTO,MASCULINO,42
2019-0009,14,CHACABUCO Y SAN JUAN AV.,AVENIDA,1,-58.37564821,-34.62200207,AUTO,1/31/2019,2019,1,31,CONDUCTOR,MOTO,MASCULINO,34
2019-0010,7,DEL LIBERTADOR AV. 4100,AVENIDA,14,-58.42668489,-34.56961468,AUTO,2/2/2019,2019,2,2,PEATON,PEATON,MASCULINO,30
2019-0010,7,DEL LIBERTADOR AV. 4100,AVENIDA,14,-58.42668489,-34.56961468,AUTO,2/2/2019,2019,2,2,PEATON,PEATON,MASCULINO,59
2019-0011,1,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,9,-58.5183993,-34.66252488,AUTO,2/10/2019,2019,2,10,PEATON,PEATON,MASCULINO,30
2019-0012,3,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,8,-58.48432691,-34.67665828,AUTO,2/17/2019,2019,2,17,CONDUCTOR,MOTO,MASCULINO,31
2019-0013,7,SALVIGNY Y MOM,CALLE,7,-58.4338383,-34.64457699,AUTO,2/20/2019,2019,2,20,PEATON,PEATON,MASCULINO,39
2019-0014,17,"LAMARCA, EMILIO 5402",CALLE,11,-58.51664939,-34.58657938,OBJETO FIJO,2/20/2019,2019,2,20,CONDUCTOR,MOTO,MASCULINO,69
2019-0015,6,SAN MARTIN AV. 5638,AVENIDA,11,-58.49613012,-34.59703502,OBJETO FIJO,2/23/2019,2019,2,23,CONDUCTOR,AUTO,MASCULINO,21
2019-0016,2,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,4,-58.38313603,-34.63356284,PASAJEROS,2/24/2019,2019,2,24,CONDUCTOR,MOTO,MASCULINO,40
2019-0017,7,MEXICO Y PICHINCHA,CALLE,3,-58.39914719,-34.61632317,PASAJEROS,3/3/2019,2019,3,3,CONDUCTOR,AUTO,MASCULINO,22
2019-0018,23,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,13,-58.44927253,-34.54048625,AUTO,3/3/2019,2019,3,3,PEATON,PEATON,FEMENINO,29
2019-0019,12,DEL LIBERTADOR AV. 6326,AVENIDA,13,-58.45049163,-34.55374003,AUTO,3/6/2019,2019,3,6,CONDUCTOR,MOTO,MASCULINO,30
2019-0020,21,CHICLANA AV. 3444,AVENIDA,5,-58.41288952,-34.63572989,AUTO,3/7/2019,2019,3,7,CONDUCTOR,MOTO,MASCULINO,43
2019-0021,22,BOYACA AV. Y YERBAL,AVENIDA,7,-58.45743597,-34.62561234,AUTO,3/15/2019,2019,3,15,CONDUCTOR,MOTO,MASCULINO,23
2019-0022,0,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,1,-58.39123782,-34.62352245,AUTO,3/15/2019,2019,3,15,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,30
2019-0023,8,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,9,-58.52922765,-34.63637963,OBJETO FIJO,3/16/2019,2019,3,16,CONDUCTOR,AUTO,MASCULINO,34
2019-0024,7,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,1,-58.37208118,-34.58541957,CARGAS,3/19/2019,2019,3,19,CONDUCTOR,MOTO,MASCULINO,32
2019-0025,13,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,5,-58.41458534,-34.60937557,AUTO,3/22/2019,2019,3,22,PEATON,PEATON,MASCULINO,27
2019-0026,7,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,8,-58.47976785,-34.69153196,PASAJEROS,3/28/2019,2019,3,28,PEATON,PEATON,MASCULINO,30
2019-0027,11,SANTA FE AV. Y AZCUENAGA,AVENIDA,2,-58.39990285,-34.59511714,MULTIPLE,3/28/2019,2019,3,28,CICLISTA,BICICLETA,MASCULINO,37
2019-0028,9,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,11,-58.46051346,-34.60588536,PASAJEROS,4/6/2019,2019,4,6,PEATON,PEATON,FEMENINO,30
2019-0029,10,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,8,-58.47976785,-34.69153196,OBJETO FIJO,4/7/2019,2019,4,7,CONDUCTOR,MOTO,MASCULINO,27
2019-0030,16,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,7,-58.45457546,-34.62447891,CARGAS,4/9/2019,2019,4,9,CONDUCTOR,MOTO,MASCULINO,25
2019-0031,19,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,1,-58.36951669,-34.59832047,CARGAS,4/12/2019,2019,4,12,CICLISTA,BICICLETA,MASCULINO,20
2019-0032,11,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,11,-58.46415322,-34.6044379,AUTO,4/16/2019,2019,4,16,PEATON,PEATON,FEMENINO,83
2019-0033,1,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,1,-58.36607137,-34.62150748,AUTO,4/18/2019,2019,4,18,CONDUCTOR,MOTO,MASCULINO,25
2019-0034,9,"MORENO, PERITO AV. 3050",AVENIDA,7,-58.45537373,-34.65093074,OBJETO FIJO,4/21/2019,2019,4,21,CONDUCTOR,MOTO,MASCULINO,30
2019-0035,14,SUIPACHA 665,CALLE,1,-58.37942637,-34.60053054,BICICLETA,4/23/2019,2019,4,23,PEATON,PEATON,FEMENINO,75
2019-0036,22,RIGLOS Y FORMOSA,CALLE,6,-58.4368044,-34.62147504,AUTO,4/26/2019,2019,4,26,CONDUCTOR,MOTO,MASCULINO,34
2019-0037,23,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,3,-58.40778291,-34.61971907,AUTO,5/1/2019,2019,5,1,CONDUCTOR,MOTO,MASCULINO,17
2019-0038,14,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,13,-58.45212523,-34.54628513,MOTO,5/4/2019,2019,5,4,PEATON,PEATON,FEMENINO,42
2019-0039,3,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,-58.46749188,-34.63551751,AUTO,5/9/2019,2019,5,9,CONDUCTOR,MOTO,MASCULINO,28
2019-0040,12,PUAN Y SANTANDER,CALLE,7,-58.4426358,-34.63679732,AUTO,5/9/2019,2019,5,9,CONDUCTOR,MOTO,MASCULINO,44
2019-0041,20,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,9,-58.51140289,-34.65846419,MULTIPLE,5/11/2019,2019,5,11,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,78
2019-0042,15,LIMA Y CONSTITUCION,CALLE,1,-58.38211431,-34.62465368,PASAJEROS,5/14/2019,2019,5,14,PEATON,PEATON,MASCULINO,39
2019-0043,9,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,1,-58.36951669,-34.59832047,CARGAS,5/21/2019,2019,5,21,CICLISTA,BICICLETA,FEMENINO,30
2019-0044,12,BOEDO AV. 650,AVENIDA,5,-58.41635217,-34.62036547,MOTO,5/27/2019,2019,5,27,PEATON,PEATON,FEMENINO,77
2019-0045,7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,14,-58.41316147,-34.57579669,CARGAS,6/3/2019,2019,6,3,CONDUCTOR,MOTO,MASCULINO,33
2019-0046,9,GRAL PAZ Y CABILDO,GRAL PAZ,13,-58.47617802,-34.53825652,AUTO,6/4/2019,2019,6,4,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26
2019-0047,10,CASEROS AV. 1700,AVENIDA,4,-58.38641783,-34.63330028,CARGAS,6/6/2019,2019,6,6,PEATON,PEATON,MASCULINO,76
2019-0048,7,AVELLANEDA AV. 1548,AVENIDA,6,-58.45322169,-34.62038137,CARGAS,6/7/2019,2019,6,7,CONDUCTOR,MOTO,MASCULINO,32
2019-0049,9,CIUDAD DE LA PAZ Y MENDOZA,CALLE,13,-58.45849057,-34.56166498,CARGAS,6/8/2019,2019,6,8,PEATON,PEATON,FEMENINO,72
2019-0050,23,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,14,-58.41829559,-34.59411677,CARGAS,6/8/2019,2019,6,8,CONDUCTOR,MOTO,MASCULINO,21
2019-0051,10,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,4,-58.36376488,-34.63832093,AUTO,6/11/2019,2019,6,11,CONDUCTOR,MOTO,MASCULINO,41
2019-0053,17,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,8,-58.46442668,-34.66004784,AUTO,6/14/2019,2019,6,14,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49
2019-0054,3,GANDARA 2976,CALLE,15,-58.48222035,-34.58428769,OBJETO FIJO,6/20/2019,2019,6,20,CONDUCTOR,MOTO,MASCULINO,21
2019-0055,19,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,1,-58.36819005,-34.60283208,PASAJEROS,6/20/2019,2019,6,20,CONDUCTOR,MOTO,MASCULINO,47
2019-0056,17,BOYACA AV. 305,AVENIDA,7,-58.45877601,-34.62330939,AUTO,6/29/2019,2019,6,29,PEATON,PEATON,FEMENINO,75
2019-0057,19,ARTILLEROS Y LA PAMPA,CALLE,13,-58.44196498,-34.55760517,AUTO,7/5/2019,2019,7,5,PEATON,PEATON,FEMENINO,63
2019-0058,9,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,10,-58.50622631,-34.63627822,PASAJEROS,7/10/2019,2019,7,10,CONDUCTOR,MOTO,MASCULINO,39
2019-0059,22,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,1,-58.3841088,-34.63099197,PASAJEROS,7/13/2019,2019,7,13,CONDUCTOR,MOTO,MASCULINO,30
2019-0060,11,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,10,-58.48100602,-34.63504312,AUTO,7/17/2019,2019,7,17,PEATON,PEATON,FEMENINO,78
2019-0061,18,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,13,-58.45200171,-34.5578132,PASAJEROS,7/17/2019,2019,7,17,PEATON,PEATON,FEMENINO,58
2019-0062,23,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,13,-58.44462132,-34.56201105,PASAJEROS,8/1/2019,2019,8,1,PEATON,PEATON,FEMENINO,60
2019-0063,1,FOREST AV. Y MAURE,AVENIDA,15,-58.45220688,-34.58711712,PASAJEROS,8/4/2019,2019,8,4,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,30
2019-0064,3,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,7,-58.4596221,-34.6224514,AUTO,8/6/2019,2019,8,6,CONDUCTOR,MOTO,MASCULINO,20
2019-0065,16,BARCO CENTENERA DEL Y TILCARA,CALLE,4,-58.4197085,-34.65414867,PASAJEROS,8/8/2019,2019,8,8,PEATON,PEATON,FEMENINO,55
2019-0066,21,RIESTRA AV. Y BOLIVAR,AVENIDA,7,-58.44187596,-34.64938031,AUTO,8/11/2019,2019,8,11,PEATON,PEATON,MASCULINO,40
2019-0067,15,"CASTRO, EMILIO 4706",CALLE,10,-58.49101637,-34.64276621,CARGAS,8/14/2019,2019,8,14,CONDUCTOR,MOTO,MASCULINO,35
2019-0068,17,27 DE FEBRERO AV. 5600,AVENIDA,8,-58.42493829,-34.66256502,MOTO,8/14/2019,2019,8,14,CONDUCTOR,MOTO,MASCULINO,53
2019-0069,5,"GARAY, JUAN DE AV. 2874",AVENIDA,4,-58.40489318,-34.62930162,AUTO,8/17/2019,2019,8,17,CONDUCTOR,MOTO,MASCULINO,43
2019-0070,12,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,14,-58.4268668,-34.59217875,BICICLETA,8/22/2019,2019,8,22,CONDUCTOR,MOTO,MASCULINO,25
2019-0071,11,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,9,-58.479611,-34.65620398,CARGAS,8/27/2019,2019,8,27,PEATON,PEATON,MASCULINO,30
2019-0072,6,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,10,-58.47439934,-34.63524207,AUTO,8/28/2019,2019,8,28,CONDUCTOR,AUTO,MASCULINO,22
2019-0073,1,ALVAREZ THOMAS AV. 1788,AVENIDA,15,-58.46711912,-34.57926018,OBJETO FIJO,8/29/2019,2019,8,29,CONDUCTOR,AUTO,MASCULINO,29
2019-0074,9,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,13,-58.46514781,-34.53465378,CARGAS,8/29/2019,2019,8,29,CONDUCTOR,MOTO,MASCULINO,35
2019-0075,23,SAN ANTONIO Y LUJAN,CALLE,4,-58.37571078,-34.65584079,PASAJEROS,8/30/2019,2019,8,30,CONDUCTOR,MOTO,MASCULINO,31
2019-0076,18,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,4,-58.37157668,-34.65429986,CARGAS,9/5/2019,2019,9,5,CONDUCTOR,MOTO,FEMENINO,29
2019-0077,3,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,14,-58.39811256,-34.58070186,AUTO,9/8/2019,2019,9,8,PEATON,PEATON,FEMENINO,28
2019-0078,8,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,4,-58.41125934,-34.6541774,CARGAS,9/12/2019,2019,9,12,PEATON,PEATON,FEMENINO,72
2019-0079,5,AGRELO Y COLOMBRES,CALLE,5,-58.41822901,-34.61866836,PASAJEROS,9/17/2019,2019,9,17,CONDUCTOR,MOTO,MASCULINO,57
2019-0080,18,"CABILDO AV. y PAZ, GRAL. AV.",GRAL PAZ,13,-58.47617802,-34.53825652,MOTO,9/17/2019,2019,9,17,PEATON,PEATON,MASCULINO,76
2019-0081,16,ELCANO AV. 4300,AVENIDA,15,-58.46141281,-34.58623761,PASAJEROS,9/23/2019,2019,9,23,PEATON,PEATON,MASCULINO,67
2019-0082,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,8,-58.42985146,-34.6611974,CARGAS,9/25/2019,2019,9,25,CICLISTA,BICICLETA,MASCULINO,47
2019-0083,8,MONTE Y CORVALAN,CALLE,9,-58.48457413,-34.6583909,AUTO,9/26/2019,2019,9,26,CONDUCTOR,AUTO,MASCULINO,73
2019-0084,11,TANDIL Y LA FUENTE,CALLE,7,-58.46572884,-34.63628186,CARGAS,9/27/2019,2019,9,27,CICLISTA,BICICLETA,FEMENINO,40
2019-0085,22,CARDOSO Y BACACAY,CALLE,10,-58.49261744,-34.6341913,TREN,10/9/2019,2019,10,9,CICLISTA,BICICLETA,MASCULINO,20
2019-0086,14,CORRIENTES AV. 6700,AVENIDA,15,-58.45283186,-34.5884156,PASAJEROS,10/15/2019,2019,10,15,CONDUCTOR,MOTO,MASCULINO,29
2019-0087,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,12,-58.47973681,-34.57418656,MOTO,10/21/2019,2019,10,21,CONDUCTOR,MOTO,MASCULINO,41
2019-0088,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,4,-58.40623949,-34.65076549,PASAJEROS,10/22/2019,2019,10,22,PEATON,PEATON,MASCULINO,27
2019-0089,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,4,-58.36244648,-34.63107887,CARGAS,10/23/2019,2019,10,23,PEATON,PEATON,FEMENINO,92
2019-0090,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,9,-58.49962423,-34.64868027,MOTO,10/24/2019,2019,10,24,PEATON,PEATON,MASCULINO,67
2019-0091,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,15,-58.44551437,-34.59559816,PASAJEROS,11/1/2019,2019,11,1,PEATON,PEATON,MASCULINO,35
2019-0092,10,"BRIN, MINISTRO Y SUAREZ",CALLE,4,-58.35608181,-34.63420319,PASAJEROS,11/3/2019,2019,11,3,PEATON,PEATON,MASCULINO,37
2019-0093,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,11,-58.46483679,-34.60907662,OTRO,11/13/2019,2019,11,13,CICLISTA,BICICLETA,MASCULINO,16
2019-0094,14,CAMARGO Y SERRANO,CALLE,15,-58.44368628,-34.59724326,OTRO,11/18/2019,2019,11,18,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,30
2019-0095,15,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,1,-58.37864583,-34.62907067,CARGAS,11/20/2019,2019,11,20,CONDUCTOR,MOTO,MASCULINO,30
2019-0096,19,CASEROS AV. Y PIEDRAS,AVENIDA,1,-58.37560352,-34.62726382,PASAJEROS,11/22/2019,2019,11,22,PEATON,PEATON,MASCULINO,73
2019-0097,8,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,9,-58.47721439,-34.64815069,MULTIPLE,11/25/2019,2019,11,25,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
2019-0098,14,GUZMAN 365,AVENIDA,15,-58.45134029,-34.58984288,PASAJEROS,11/25/2019,2019,11,25,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,61
2019-0100,17,de los constituyentes av. 4300,AVENIDA,12,-58.49040794,-34.58368803,AUTO,12/5/2019,2019,12,5,CONDUCTOR,MOTO,MASCULINO,38
2019-0101,4,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,4,-58.42102679,-34.64991178,MOTO,12/17/2019,2019,12,17,CONDUCTOR,MOTO,MASCULINO,25
2019-0102,14,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,9,-58.52219407,-34.64143926,AUTO,12/17/2019,2019,12,17,CONDUCTOR,MOTO,MASCULINO,18
2019-0103,0,"PAZ, GRAL. AV. Y GRIVEO",GRAL PAZ,11,-58.52169422,-34.5947164,MOTO,12/18/2019,2019,12,18,CONDUCTOR,MOTO,MASCULINO,24
2019-0104,4,RIVADAVIA AV. Y PERGAMINO,AVENIDA,10,-58.47460416,-34.63206174,AUTO,12/21/2019,2019,12,21,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
2019-0105,11,SANTO TOME Y SEGUROLA AV.,AVENIDA,10,-58.50512382,-34.61520391,AUTO,5/5/2019,2019,5,5,PEATON,PEATON,FEMENINO,82
2020-0001,10,URIARTE Y LOYOLA,CALLE,15,-58.43910409,-34.59213355,AUTO,1/4/2020,2020,1,4,PEATON,PEATON,FEMENINO,87
2020-0002,20,SARAZA Y VARELA AV.,AVENIDA,7,-58.45019436,-34.64646409,OBJETO FIJO,1/5/2020,2020,1,5,CONDUCTOR,MOTO,MASCULINO,36
2020-0003,6,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,3,-58.39337644,-34.60927582,AUTO,1/11/2020,2020,1,11,PEATON,PEATON,MASCULINO,44
2020-0004,21,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,1,-58.39055614,-34.60919284,PASAJEROS,1/14/2020,2020,1,14,PEATON,PEATON,MASCULINO,82
2020-0005,6,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,3,-58.41036975,-34.62477021,PASAJEROS,1/14/2020,2020,1,14,CONDUCTOR,MOTO,MASCULINO,25
2020-0006,12,LAFUENTE AV. 2250,AVENIDA,8,-58.44925765,-34.65412546,CARGAS,1/20/2020,2020,1,20,CONDUCTOR,MOTO,MASCULINO,23
2020-0007,0,CHILE Y LIMA ,CALLE,1,-58.3815685,-34.61648696,MOTO,1/27/2020,2020,1,27,PEATON,PEATON,MASCULINO,52
2020-0008,7,CORDOBA AV. Y JEAN JAURES,AVENIDA,2,-58.40662899,-34.59804521,CARGAS,1/30/2020,2020,1,30,CONDUCTOR,MOTO,MASCULINO,49
2020-0009,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,5,-58.41985649,-34.6060085,AUTO,2/4/2020,2020,2,4,PEATON,PEATON,MASCULINO,48
2020-0010,5,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,1,-58.38099833,-34.62214953,OBJETO FIJO,2/8/2020,2020,2,8,CONDUCTOR,MOTO,MASCULINO,30
2020-0011,11,COLOMBRES 466,CALLE,5,-58.41803309,-34.61823178,CARGAS,2/12/2020,2020,2,12,CONDUCTOR,MOTO,MASCULINO,31
2020-0012,21,MEXICO 2860,CALLE,3,-58.40604003,-34.61783553,MOTO,2/18/2020,2020,2,18,PEATON,PEATON,FEMENINO,66
2020-0013,12,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,15,-58.47549929,-34.57994061,MOTO,2/20/2020,2020,2,20,PEATON,PEATON,FEMENINO,58
2020-0014,2,BERMUDEZ Y NOGOYA,CALLE,11,-58.51398484,-34.61600366,PASAJEROS,2/27/2020,2020,2,27,CONDUCTOR,MOTO,MASCULINO,30
2020-0015,14,BRASIL AV. Y PASEO COLON AV.,AVENIDA,1,-58.36797542,-34.62519403,PASAJEROS,2/28/2020,2020,2,28,CONDUCTOR,MOTO,MASCULINO,29
2020-0016,13,"ALEM,LEANDRO N. AV. 770",AVENIDA,1,-58.37133616,-34.59879316,PASAJEROS,2/29/2020,2020,2,29,PEATON,PEATON,MASCULINO,68
2020-0017,23,BELGRANO AV. Y RINCON,AVENIDA,3,-58.39613805,-34.61413568,AUTO,3/5/2020,2020,3,5,PEATON,PEATON,MASCULINO,30
2020-0018,14,"UDAONDO, GUILLERMO AV. 901",AVENIDA,13,-58.44903073,-34.54200276,OBJETO FIJO,3/9/2020,2020,3,9,CONDUCTOR,MOTO,MASCULINO,31
2020-0019,21,CONSTITUCION Y CASTRO,CALLE,5,-58.41972364,-34.6284667,AUTO,3/10/2020,2020,3,10,PEATON,PEATON,FEMENINO,80
2020-0020,17,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,3,-58.40571596,-34.60557123,MOTO,3/13/2020,2020,3,13,PEATON,PEATON,FEMENINO,74
2020-0021,16,"BRAVO, MARIO 1279",CALLE,2,-58.4145159,-34.59488319,AUTO,3/14/2020,2020,3,14,PEATON,PEATON,FEMENINO,87
2020-0022,6,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,9,-58.47297505,-34.66245085,CARGAS,4/7/2020,2020,4,7,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,44
2020-0023,18,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,4,-58.35791192,-34.63695178,CARGAS,4/9/2020,2020,4,9,CONDUCTOR,AUTO,MASCULINO,44
2020-0024,7,MURGUIONDO 1339,CALLE,9,-58.50801713,-34.65177305,AUTO,4/24/2020,2020,4,24,CONDUCTOR,AUTO,MASCULINO,53
2020-0025,5,RIVADAVIA AV. 2551,AVENIDA,3,-58.40258477,-34.60975108,AUTO,5/12/2020,2020,5,12,PEATON,PEATON,MASCULINO,30
2020-0026,6,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,14,-58.441664463445676,-34.61969973512046,OBJETO FIJO,5/17/2020,2020,5,17,CONDUCTOR,MOTO,MASCULINO,28
2020-0027,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,8,-58.48267426,-34.68454456,CARGAS,5/18/2020,2020,5,18,PEATON,PEATON,MASCULINO,76
2020-0028,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,15,-58.44248936,-34.60221948,PASAJEROS,5/19/2020,2020,5,19,PEATON,PEATON,MASCULINO,91
2020-0029,14,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",GRAL PAZ,9,-58.52909134,-34.63886726,PASAJEROS,6/10/2020,2020,6,10,PEATON,PEATON,MASCULINO,80
2020-0030,15,SAN MARTIN AV. 1550,AVENIDA,6,-58.45158942,-34.6064658,MULTIPLE,6/16/2020,2020,6,16,CONDUCTOR,MOTO,MASCULINO,40
